line_type,mkp_name,mkp_order_no,order_date,ordoro_id,sku,item_sale_price,item_tax,shipping_sale,total_per_sku,title,supplier_name,order_status,item_cost,cancelled_value,transport_cost_est,first_pick_date,last_delivery_date,courier,mage_mkp_commission,mkp_estimated_commission,mkp_actual_commission,order_grand_total,ordoro_import_date,tool_import_date,max_shipping_date,max_delivery_date,cd_status,is_clogistique_order,line_status,transport_cost_actual,order_place_time,order_prep_time,order_delivery_time,order_total_time,gm_estimated
ORDER LINE,CDiscount,2009091310ZN053,9/9/20 11:10,1-300054823,GOC-PIETRO-BIALY,31.95,0,9.95,41.9,,GOCK,shipped,14.3,0,0,9/23/20 20:20,9/28/20 13:51,DPD,1,0,7.28,42.9,9/9/20 14:24,9/9/20 14:30,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,13,0,4,17,12.5
ORDER LINE,CDiscount,2009091335ZKZ62,9/9/20 11:35,1-300054827,TOP-KaroK6-140-Beton,149.95,0,19.95,169.9,,TOP,cancelled,47.59,138.18,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,4.08,0,29.56,173.98,9/9/20 14:24,9/9/20 14:30,9/23/20 0:00,10/2/20 0:00,CancelledByCustomer,No,Cancelled,0,24,0,0,24,-47.59
ORDER LINE,CDiscount,2009091335ZKZ62,9/9/20 11:35,1-300054827,TOP-KaroK6-140-Beton,149.95,0,19.95,169.9,,TOP,cancelled,47.59,138.18,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,4.08,0,29.56,173.98,9/9/20 14:24,9/9/20 14:30,9/23/20 0:00,10/2/20 0:00,CancelledByCustomer,No,Cancelled,0,24,0,0,24,-47.59
ORDER LINE,CDiscount,2009091340ZKJVO,9/9/20 11:40,1-300054826,AKO-B-20-NAROZNE-CLP-BIALY-CZARNY-POLYSK-PRAWE,224.95,0,19.95,244.9,,AKO,shipped,92.81,0,16,9/28/20 11:15,10/2/20 11:52,UPS,0,0,36.73,244.9,9/9/20 14:24,9/9/20 14:30,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,15,3,4,22,58.54
ORDER LINE,CDiscount,2009091340ZKJVO,9/9/20 11:40,1-300054826,AKO-B-20-NAROZNE-CLP-BIALY-CZARNY-POLYSK-PRAWE,224.95,0,19.95,244.9,,AKO,shipped,92.81,0,16,9/28/20 11:15,10/2/20 11:52,UPS,0,0,36.73,244.9,9/9/20 14:24,9/9/20 14:30,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,15,3,4,22,58.54
ORDER LINE,CDiscount,2009091411ZI1XG,9/9/20 12:11,1-300054830,TOP-2D4S/120/dab_artisan,124.95,0,19.95,144.9,,TOP,shipped,46.7,0,16,9/10/20 17:20,9/26/20 0:48,UPS,0,0,21.73,144.9,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,24,0,15,39,36.32
ORDER LINE,CDiscount,2009091411ZI1XG,9/9/20 12:11,1-300054830,TOP-2D4S/120/dab_artisan,124.95,0,19.95,144.9,,TOP,shipped,46.7,0,16,9/10/20 17:20,9/26/20 0:48,UPS,0,0,21.73,144.9,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,24,0,15,39,36.32
ORDER LINE,CDiscount,2009091413ZHW4Z,9/9/20 12:13,1-300054829,BIM-A1-N6900-DKX,89.95,0,9.95,99.9,,BIM,shipped,39.99,0,13.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.4,0,17.38,102.3,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,24,0,0,24,9.98
ORDER LINE,CDiscount,2009091413ZHW4Z,9/9/20 12:13,1-300054829,BIM-A1-N6900-DKX,89.95,0,9.95,99.9,,BIM,shipped,39.99,0,13.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.4,0,17.38,102.3,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,24,0,0,24,9.98
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CLogistique,2009091436ZG1SM,9/9/20 12:36,1-300054828,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,119.85,9/9/20 15:32,9/9/20 15:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,24,0,0,24,15.13
ORDER LINE,CDiscount,2009091438ZFXX9,9/9/20 12:38,1-300054833,AKO-K120-6SZ-BIALA,121.2,0,19.95,141.15,,AKO,shipped,39.16,0,16,9/14/20 12:16,9/17/20 11:18,UPS,3.39,0,24.56,144.54,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,35.08
ORDER LINE,CDiscount,2009091438ZFXX9,9/9/20 12:38,1-300054833,AKO-K120-6SZ-BIALA,121.2,0,19.95,141.15,,AKO,shipped,39.16,0,16,9/14/20 12:16,9/17/20 11:18,UPS,3.39,0,24.56,144.54,9/9/20 15:32,9/9/20 15:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,35.08
ORDER LINE,CDiscount,2009091500ZE5V1,9/9/20 13:00,1-300054834,TOP-S43/white,84.95,0,9.95,94.9,,TOP,shipped,31.67,0,15.95,9/10/20 19:18,9/16/20 12:21,DPD,0,0,14.23,94.9,9/9/20 16:41,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,24,1,5,30,17.23
PARTIAL REPLACEMENT,CDiscount,2009091500ZE5V1,9/9/20 13:00,1-300054834,TOP-S43/white,84.95,0,9.95,94.9,,TOP,shipped,31.67,0,15.95,9/30/20 20:08,0000-00-00 00:00:00,DPD,0,0,14.23,94.9,9/9/20 16:41,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting Protocol,0,11,9,2,22,17.23
ORDER LINE,CDiscount,2009091500ZE5V1,9/9/20 13:00,1-300054834,TOP-S43/white,84.95,0,9.95,94.9,,TOP,shipped,31.67,0,15.95,9/10/20 19:18,9/16/20 12:21,DPD,0,0,14.23,94.9,9/9/20 16:41,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,24,1,5,30,17.23
PARTIAL REPLACEMENT,CDiscount,2009091500ZE5V1,9/9/20 13:00,1-300054834,TOP-S43/white,84.95,0,9.95,94.9,,TOP,shipped,31.67,0,15.95,9/30/20 20:08,0000-00-00 00:00:00,DPD,0,0,14.23,94.9,9/9/20 16:41,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting Protocol,0,11,9,2,22,17.23
ORDER LINE,CDiscount,2009091509ZDGU6,9/9/20 13:09,1-300054836,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/10/20 17:19,9/15/20 8:41,UPS,0,0,23.23,154.9,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,45.9
ORDER LINE,CDiscount,2009091509ZDGU6,9/9/20 13:09,1-300054836,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/10/20 17:19,9/15/20 8:41,UPS,0,0,23.23,154.9,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,45.9
ORDER LINE,CDiscount,2009091518ZCQTA,9/9/20 13:18,1-300054835,BEL-Infinity-Primera-D-Bialy-AkacjaTrev-Bialy,708.95,0,19.95,728.9,,BEL,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,17.48,0,126.81,746.38,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,23,0,0,23,466.04
ORDER LINE,CDiscount,2009091518ZCQTA,9/9/20 13:18,1-300054835,BEL-Infinity-Primera-D-Bialy-AkacjaTrev-Bialy,708.95,0,19.95,728.9,,BEL,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,17.48,0,126.81,746.38,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,23,0,0,23,466.04
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091538ZB1ZT,9/9/20 13:38,1-300054839,TOP-R40/black,57.95,0,9.95,67.9,,TOP,shipped,18.43,0,15.95,9/10/20 19:20,9/18/20 16:23,DPD,1.63,0,11.82,278.12,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,1,7,31,9.03
ORDER LINE,CDiscount,2009091544ZAHOV,9/9/20 13:44,1-300054844,AKO-K60-6SZ-BIALA-POLYSK,219.95,0,19.95,239.9,,AKO,shipped,80.3,0,16,9/18/20 13:17,9/23/20 13:44,UPS,0,0,35.98,239.9,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,7,5,13,67.64
ORDER LINE,CDiscount,2009091544ZAHOV,9/9/20 13:44,1-300054844,AKO-K60-6SZ-BIALA-POLYSK,219.95,0,19.95,239.9,,AKO,shipped,80.3,0,16,9/18/20 13:17,9/23/20 13:44,UPS,0,0,35.98,239.9,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,7,5,13,67.64
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK2/sonoma,49.95,0,13.28,63.23,,TOP,shipped,16.82,0,13.67,9/10/20 17:23,9/15/20 12:53,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,4.12
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK2/sonoma,49.95,0,13.28,63.23,,TOP,shipped,16.82,0,13.67,9/10/20 17:23,9/15/20 12:53,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,4.12
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK6/140/sonoma,139.95,0,13.28,153.23,,TOP,shipped,47.59,0,16,9/10/20 17:21,9/15/20 14:20,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,46.02
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK2/sonoma,49.95,0,13.28,63.23,,TOP,shipped,16.82,0,13.67,9/10/20 17:23,9/15/20 12:53,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,4.12
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK2/sonoma,49.95,0,13.28,63.23,,TOP,shipped,16.82,0,13.67,9/10/20 17:23,9/15/20 12:53,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,4.12
ORDER LINE,CDiscount,2009091552Z9Q3T,9/9/20 13:52,1-300054843,TOP-KaroK6/140/sonoma,139.95,0,13.28,153.23,,TOP,shipped,47.59,0,16,9/10/20 17:21,9/15/20 14:20,UPS,2.24,0,16.22,286.42,9/9/20 16:42,9/9/20 16:45,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,46.02
ORDER LINE,CLogistique,2009091617Z7O9W,9/9/20 14:17,1-300054842,TOP-M3/dab_artisan,79.95,0,0,79.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.92,0,13.91,81.87,9/9/20 16:42,9/9/20 16:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,26.25
ORDER LINE,CLogistique,2009091617Z7O9W,9/9/20 14:17,1-300054842,TOP-M3/dab_artisan,79.95,0,0,79.95,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,1.92,0,13.91,81.87,9/9/20 16:42,9/9/20 16:45,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,26.25
ORDER LINE,CDiscount,2009091623Z739T,9/9/20 14:23,1-300054847,MOB-R-140-WengeMixSonoma,156.95,0,19.95,176.9,,MOB,shipped,47.16,0,16,9/17/20 12:16,9/22/20 15:37,UPS,4.25,0,30.78,181.15,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,6,5,12,49.94
ORDER LINE,CDiscount,2009091623Z739T,9/9/20 14:23,1-300054847,MOB-R-140-WengeMixSonoma,156.95,0,19.95,176.9,,MOB,shipped,47.16,0,16,9/17/20 12:16,9/22/20 15:37,UPS,4.25,0,30.78,181.15,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,6,5,12,49.94
ORDER LINE,CDiscount,2009091626Z6SA4,9/9/20 14:26,1-300054853,MOB-L-23-Sonoma,79.95,0,9.95,89.9,,MOB,shipped,27.58,0,15.95,9/17/20 22:04,10/1/20 20:33,DPD,0,0,13.48,89.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,6,13,20,17.91
FULL REPLACEMENT,CDiscount,2009091626Z6SA4,9/9/20 14:26,1-300054853,MOB-L-23-Sonoma,79.95,0,9.95,89.9,,MOB,shipped,27.58,0,15.95,9/30/20 0:01,10/2/20 16:07,DPD,0,0,13.48,89.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,13,6,2,21,17.91
ORDER LINE,CDiscount,2009091626Z6SA4,9/9/20 14:26,1-300054853,MOB-L-23-Sonoma,79.95,0,9.95,89.9,,MOB,shipped,27.58,0,15.95,9/17/20 22:04,10/1/20 20:33,DPD,0,0,13.48,89.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,6,13,20,17.91
FULL REPLACEMENT,CDiscount,2009091626Z6SA4,9/9/20 14:26,1-300054853,MOB-L-23-Sonoma,79.95,0,9.95,89.9,,MOB,shipped,27.58,0,15.95,9/30/20 0:01,10/2/20 16:07,DPD,0,0,13.48,89.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting Protocol,0,13,6,2,21,17.91
ORDER LINE,CDiscount,2009091628Z6MC2,9/9/20 14:28,1-300054852,MOB-R-120-White-Gloss-1,176.95,0,19.95,196.9,,MOB,shipped,55.94,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,29.53,196.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,23,0,0,23,78.61
ORDER LINE,CDiscount,2009091628Z6MC2,9/9/20 14:28,1-300054852,MOB-R-120-White-Gloss-1,176.95,0,19.95,196.9,,MOB,shipped,55.94,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,29.53,196.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,23,0,0,23,78.61
ORDER LINE,CLogistique,2009091631Z6CRD,9/9/20 14:31,1-300054845,TOP-Denver/white,89.95,0,0,89.95,,TOP,shipped,30.77,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.15,0,9.34,92.1,9/9/20 16:42,9/9/20 16:45,9/11/20 0:00,9/17/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,33.06
ORDER LINE,CLogistique,2009091631Z6CRD,9/9/20 14:31,1-300054845,TOP-Denver/white,89.95,0,0,89.95,,TOP,shipped,30.77,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.15,0,9.34,92.1,9/9/20 16:42,9/9/20 16:45,9/11/20 0:00,9/17/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,33.06
ORDER LINE,CDiscount,2009091638Z5OQ4,9/9/20 14:38,1-300054851,AKO-BIURKO-TED-BIALE,85.95,0,9.95,95.9,,AKO,shipped,32.01,0,0,9/14/20 13:19,9/17/20 11:19,UPS,0,0,14.38,95.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,33.53
ORDER LINE,CDiscount,2009091638Z5OQ4,9/9/20 14:38,1-300054851,AKO-BIURKO-TED-BIALE,85.95,0,9.95,95.9,,AKO,shipped,32.01,0,0,9/14/20 13:19,9/17/20 11:19,UPS,0,0,14.38,95.9,9/9/20 17:50,9/9/20 17:51,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,33.53
ORDER LINE,CLogistique,2009091701Z3SLY,9/9/20 15:01,1-300054849,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,39.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,15.13
ORDER LINE,CLogistique,2009091701Z3SLY,9/9/20 15:01,1-300054849,TOP-MalwaM2/white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,5.99,39.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,15.13
ORDER LINE,CLogistique,2009091705Z3FL7,9/9/20 15:05,1-300054855,TOP-MalwaM2/mix sonoma-white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.19,39.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,17.93
ORDER LINE,CLogistique,2009091705Z3FL7,9/9/20 15:05,1-300054855,TOP-MalwaM2/mix sonoma-white,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,0,3.19,39.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,17.93
ORDER LINE,CDiscount,2009091706Z3BS5,9/9/20 15:06,1-300054860,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/10/20 18:23,9/15/20 12:43,UPS,0,0,23.23,154.9,9/9/20 19:59,9/9/20 20:00,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,45.9
ORDER LINE,CDiscount,2009091706Z3BS5,9/9/20 15:06,1-300054860,TOP-MalwaM6/140/white,134.95,0,19.95,154.9,,TOP,shipped,43.95,0,16,9/10/20 18:23,9/15/20 12:43,UPS,0,0,23.23,154.9,9/9/20 19:59,9/9/20 20:00,9/23/20 0:00,10/2/20 0:00,Shipped,No,Awaiting shipment,0,23,0,4,27,45.9
ORDER LINE,CLogistique,2009091706Z3DJ5,9/9/20 15:06,1-300054848,TOP-Garderoba/sonoma,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,9/10/20 19:23,9/15/20 10:51,DPD,0,0,14.99,99.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/15/20 0:00,Shipped,Yes,Awaiting shipment,0,23,1,4,28,33.06
ORDER LINE,CLogistique,2009091706Z3DJ5,9/9/20 15:06,1-300054848,TOP-Garderoba/sonoma,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,9/10/20 19:23,9/15/20 10:51,DPD,0,0,14.99,99.95,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/15/20 0:00,Shipped,Yes,Awaiting shipment,0,23,1,4,28,33.06
ORDER LINE,CDiscount,2009091712Z2USL,9/9/20 15:12,1-300054859,AKO-BIURKO-ANA-OLCHA,124.95,0,19.95,144.9,,AKO,shipped,44.53,0,16,9/14/20 13:16,9/17/20 12:04,UPS,0,0,21.73,144.9,9/9/20 19:59,9/9/20 20:00,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,38.49
ORDER LINE,CDiscount,2009091712Z2USL,9/9/20 15:12,1-300054859,AKO-BIURKO-ANA-OLCHA,124.95,0,19.95,144.9,,AKO,shipped,44.53,0,16,9/14/20 13:16,9/17/20 12:04,UPS,0,0,21.73,144.9,9/9/20 19:59,9/9/20 20:00,9/23/20 0:00,10/2/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,1,3,2,6,38.49
ORDER LINE,CLogistique,2009091718Z28LY,9/9/20 15:18,1-300054854,TOP-MalwaM3/white,74.95,0,9.99,84.94,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.04,0,8.03,86.98,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,36.18
ORDER LINE,CLogistique,2009091718Z28LY,9/9/20 15:18,1-300054854,TOP-MalwaM3/white,74.95,0,9.99,84.94,,TOP,shipped,24.87,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,2.04,0,8.03,86.98,9/9/20 17:50,9/9/20 17:51,9/10/20 0:00,9/12/20 0:00,Shipped,Yes,Awaiting shipment,0,23,0,0,23,36.18
ORDER LINE,CDiscount,2009091737Z0IKD,9/9/20 15:37,1-300054863,BEL-Infinity-Syntka-F-Bialy,869.95,0,49.95,919.9,,BEL,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,8.39,0,155.09,911.51,9/9/20 19:59,9/9/20 20:00,9/24/20 0:00,10/5/20 0:00,WaitingForShipmentAcceptation,No,Awaiting shipment,0,23,0,0,23,604.5
